user_id;sex;age;university;graduation_year
3867;Муж;52;ГГНИ им. Миллионщикова;1986
3870;Муж;41;ПВГУС;2013
3872;Жен;27;ВИБ;N/A
3873;Муж;40;МГОУ;N/A
3874;Муж;37;МосУ МВД РФ;N/A
3875;Муж;49;ПГУТИ;N/A
3876;Жен;29;СамГТУ;2013
3877;Муж;31;МГУ;2011
3878;Муж;43;ВГАФК;N/A
3879;Муж;39;СГАП;1999
3880;Муж;34;МГУ им. Огарева;2005
3881;Муж;41;МГПИ им. Евсевьева;1998
3882;Муж;43;ПГТА;1998
3883;Муж;36;КГТУ;2008
3884;Муж;29;ПГУАС;2009
3885;Муж;32;КГТУ-КАИ им. Туполева;2008
3889;Жен;43;НИ МГУ им. Огарева;1996
3890;Муж;40;СамГТУ;N/A
3891;Муж;41;АГТУ;1997
3892;Жен;39;РМАТ;2008
3893;Муж;27;КГТУ;2012
3895;Муж;45;УГНТУ;N/A
3896;Муж;30;ИНЭКА;2007
3897;Жен;44;ЧГУ им. Ульянова;2004
3898;Муж;32;СГАСУ;2006
3899;Муж;38;СамГУ;1999
3900;Муж;32;АГУ;2006
3901;Жен;42;НГПУ;1998
3902;Муж;35;СВИ РВ;2003
3903;Муж;31;ВПИ;2010
3904;Жен;28;СПбГУП;N/A
3905;Муж;31;ВГАФК;N/A
3906;Муж;50;ВолгГАСУ;1991
3912;Жен;39;КГУ им. Ульянова-Ленина;1999
3913;Муж;36;УлГТУ;N/A
3915;Муж;31;СГЭУ;2007
3917;Муж;39;СГТУ;2011
3918;Муж;23;ЧГУ;2015
3920;Муж;38;ТГУ;2000
3921;Муж;28;ЧГУ;2012
3922;Жен;30;МГУПС-МИИТ;2010
3923;Муж;33;ЮРГТУ;2005
3925;Муж;28;КУ МВД;2007
3927;Муж;25;РУДН;2012
3928;Муж;36;ЮРГТУ;2002
3929;Жен;34;НГМА;2005
3930;Муж;36;КубГУ;2008
3931;Жен;40;АТиСО;1998
3932;Муж;27;АГУ;2013
3933;Муж;32;УлГТУ;2011
3936;Муж;30;РГЭУ РИНХ;2008
3937;Муж;33;СПбГУАП;N/A
3938;Муж;35;ДГТУ;N/A
3939;Муж;28;КубГТУ;2010
3941;Муж;35;ЧГУ;2005
3943;Муж;29;КубГАУ;2009
3946;Муж;33;РГСУ;2011
3948;Муж;39;ДГУ;1999
3949;Муж;41;АГУ;2000
3950;Муж;33;ЮФУ;2003
3951;Муж;43;РАП;1993
3954;Муж;34;МГТУГА;2004
3955;Муж;38;СГУТиКД;N/A
3958;Муж;28;ЧГУ;2015
3959;Муж;30;ЧГУ;2008
3961;Муж;27;ИГХТУ;2012
3962;Муж;30;РГСУ;N/A
3963;Муж;24;МАДИ;2015
3965;Жен;25;НИУ СГУ им. Чернышевского;N/A
3966;Муж;36;МИГКУ;N/A
3968;Муж;35;ТГСХА;2003
3969;Жен;36;МГУПП;N/A
3971;Муж;31;ДГПУ;2007
3972;Муж;34;СГАУ;2004
3973;Жен;26;МЭСИ;N/A
3974;Муж;31;ЮЗГУ;2007
3975;Муж;31;МГУТУ;N/A
3976;Муж;23;ОГУ;2015
3977;Муж;26;ВИСТех;N/A
3978;Муж;26;МГПУ;2014
3979;Жен;32;СГА;2011
3981;Жен;30;СГАУ;2011
3982;Жен;31;КГМУ;2009
3983;Жен;30;ПГСГА;N/A
3984;Муж;30;СПбГМТУ;2009
3986;Муж;36;КузГТУ;2008
3987;Жен;33;СПбГУ;2002
3989;Муж;30;БГУЭП;2009
3990;Муж;26;КГТУ-КАИ им. Туполева;2014
3991;Муж;31;ИрГУПС;2012
3992;Муж;24;ОмГУПС;2014
3994;Жен;60;МГУПП;1978
3995;Муж;28;СибГАУ им. Решетнева;2012
3996;Муж;41;УлГУ;1998
3997;Муж;43;СмолГУ;1995
3998;Муж;33;БГТУ им. Шухова;N/A
3999;Муж;22;НГТУ им. Алексеева;N/A
4000;Муж;25;КузГТУ;2014
4001;Муж;28;БУКЭП;2012
4002;Жен;29;СибАДИ;2009
4006;Муж;33;ЧелГУ;N/A
4007;Муж;24;БГТУ им. В. Г. Шухова;2015
4008;Жен;39;УрГЭУ;2010
4009;Муж;29;МИП;2010
4010;Муж;27;РГРТУ;N/A
4011;Муж;33;РосНОУ;N/A
4012;Муж;25;СПбГЭТУ;2013
4013;Муж;46;МГУПС-МИИТ;1988
4014;Жен;30;МГУ;N/A
4016;Муж;35;РГПУ им. Герцена;2003
4017;Муж;32;СГТУ им. Ю.А. Гагарина;2006
4018;Муж;34;РГОТУПС;N/A
4019;Муж;23;КГАСУ;2015
4020;Муж;25;СПбГУТ им. Бонч-Бруевича;N/A
4021;Муж;36;КГУКИ;2002
4023;Муж;33;СГГА;2006
4024;Муж;36;НГТУ им. Алексеева;2003
4025;Муж;23;МИП;2011
4026;Муж;25;СПбГЭУ;N/A
4027;Муж;26;КубГУ;2013
4030;Муж;22;ННГУ им. Лобачевского;2015
4031;Жен;29;ТГАСУ;N/A
4034;Муж;36;НГПУ;2002
4036;Жен;30;ВятГГУ;2008
4039;Муж;26;УГЛТУ;2014
4040;Муж;39;КГСХА;1998
4041;Муж;43;БГТУ;1996
4043;Жен;37;МИЭМП;2001
4047;Муж;40;ЧГУ им. Ульянова;2000
4048;Муж;48;ГГНИ им. Миллионщикова;1992
4049;Муж;30;ВИ;N/A
4050;Муж;28;ПГУ;N/A
4052;Жен;51;ТПУ;N/A
4053;Муж;33;КГЭУ;2013
4054;Жен;26;КФУ;2012
4057;Жен;29;ЮРГУЭС;2009
4058;Жен;35;ХТИ;2003
4059;Муж;45;СГАУ им. Королева;1994
4060;Муж;32;ПВГУС;N/A
4061;Муж;29;ИГХТУ;2009
4062;Муж;31;МГУ;N/A
4064;Муж;36;МАЭП;2006
4065;Муж;31;СибГУТИ;2014
4066;Муж;30;ВлГУ;N/A
4069;Муж;25;НГТУ им. Алексеева;2014
4070;Муж;48;ННГАСУ;1994
4071;Муж;30;МГАВТ;2008
4072;Муж;52;СамГТУ;1987
4073;Муж;53;ИТА ЮФУ;N/A
4074;Муж;30;СПбГЭТУ;2006
4075;Муж;51;ТГТУ;1990
4076;Жен;38;РГЭУ РИНХ;1995
4078;Муж;29;СибГТУ;N/A
4079;Муж;27;ВолгГТУ;2013
4080;Муж;29;РАП;2010
4081;Муж;47;СамГТУ;1993
4082;Муж;24;СГЮА;2015
4085;Муж;26;СГУ;N/A
4087;Муж;30;МГУПС;N/A
4089;Муж;42;ВятГСХА;1996
4091;Муж;31;МФЮА;2007
4092;Муж;51;ВятГУ;1988
4093;Муж;37;ИГУ;2001
4096;Муж;21;ПГУ;N/A
4099;Муж;46;ЧГУ;1995
4101;Муж;37;СГА;2002
4106;Муж;31;РПА МЮ РФ;2011
4108;Муж;33;МИПП;N/A
4109;Муж;53;МГТУ им. Н.Э. Баумана;N/A
4110;Муж;23;МЭСИ;2014
4113;Муж;23;МГАУ им. Горячкина;2015
4114;Муж;28;СГУТиКД;2010
4115;Муж;26;ВПИ;2012
4116;Муж;55;РВИРВ им. Неделина;1983
4118;Муж;25;УрФУ;2013
4120;Муж;35;ИМПЭ им. Грибоедова;2007
4121;Муж;19;МГТУ им. Н.Э. Баумана;1945
4122;Муж;28;СГА;2010
4123;Муж;36;РГСУ;2006
4124;Муж;33;МГУПИ;2011
4125;Муж;33;СевНТУ;2005
4128;Муж;39;СевНТУ;2007
4130;Муж;43;ВолгГТУ;1997
4131;Муж;56;ДВГТУ;N/A
4132;Муж;31;МАИ;2008
4133;Муж;37;ВВВУТ;2001
4135;Муж;28;ТюмГНГУ;2013
4136;Муж;33;РГУНГ им. Губкина;N/A
4138;Муж;34;МГОУ;2008
4139;Муж;27;ТюмГНГУ;2012
4140;Муж;33;КубГТУ;2011
4141;Муж;57;МАИ;1984
4142;Муж;25;МЭСИ;2007
4143;Муж;49;МАИ;1990
4144;Муж;24;МГИМО;2014
4147;Муж;55;КГТУ;N/A
4148;Муж;25;УрФУ;2012
4149;Жен;33;МИЭТ;2005
4150;Муж;40;ВИ;1998
4154;Муж;37;КГАСУ;2002
4155;Жен;33;КГУ им. Ульянова-Ленина;N/A
4157;Муж;33;КубГТУ;2005
4159;Муж;40;ННГУ им. Лобачевского;1998
4160;Жен;41;БашГУ;1997
4162;Муж;19;МНЮИ;2014
4164;Муж;30;МГУТУ;2010
4165;Жен;39;СОГУ им. Хетагурова;N/A
4166;Муж;36;ДГУ;N/A
4167;Муж;28;ННГАСУ;2012
4168;Муж;24;МГТУ;2015
4170;Муж;25;АГТУ;N/A
4171;Жен;37;РГТЭУ;N/A
4172;Муж;36;ТоГУ;2003
4173;Муж;47;УГАТУ;N/A
4174;Муж;48;МГТУ МИРЭА;N/A
4175;Муж;26;МИП;N/A
4176;Муж;43;БГТУ им. Шухова;2005
4177;Жен;30;РГУ им. Есенина;N/A
4179;Муж;23;МГИМО;2015
4180;Жен;36;МФЮА;N/A
4182;Муж;26;РГТЭУ;2012
4183;Муж;26;ВИБ;2012
4184;Муж;49;ЧГПУ;N/A
4185;Муж;35;СГАУ им. Королева;2004
4186;Муж;34;МОСУ;2009
4187;Муж;36;СГУ им. Чернышевского;2006
4189;Жен;27;СГТУ;2011
4190;Муж;36;ДВФУ;N/A
4191;Муж;56;ВГТУ;N/A
4193;Жен;40;БГСХА;2000
4194;Муж;30;КГТУ;2008
4195;Жен;30;ИГУ;2008
4198;Муж;36;СГАУ им. Королева;2002
4200;Муж;25;БГСХА;2000
4201;Жен;26;ВГУЭС;2012
4202;Муж;30;УралГУФК;2013
4203;Муж;37;ПВГУС;2002
4206;Муж;35;ВГУЭС;2006
4207;Муж;24;МГПИ им. Евсевьева;2007
4208;Жен;39;ТюмГУ;1999
4209;Муж;27;ИГУПИТ;2011
4210;Муж;33;РГСУ;2013
4211;Муж;31;РГПУ им. Герцена;N/A
4214;Жен;36;РГАЗУ;2002
4215;Муж;47;МФТИ;1995
4216;Муж;39;МГОУ им. Черномырдина;2012
4217;Муж;30;НИУ ВШЭ;2011
4218;Муж;37;МГИУ;N/A
4221;Муж;41;МГТУ им. Н.Э. Баумана;2001
4222;Муж;36;МАИ;2003
4224;Муж;40;ПГТУ;1998
4225;Муж;36;ПИ СФУ;N/A
4226;Муж;38;МГУП им. И. Федорова;N/A
4227;Муж;29;МИРЭА;2011
4228;Муж;36;МЭИ;2004
4229;Жен;35;Финансовый университет;2003
4230;Жен;30;ТГУ им. Державина;2008
4231;Муж;43;МГУИЭ;1996
4232;Муж;21;ГУУ;N/A
4234;Жен;29;РУК;2009
4238;Муж;37;СГТУ;2002
4240;Муж;34;АГУ;2007
4243;Муж;47;МИИТ;N/A
4244;Муж;37;РЭУ им. Г. В. Плеханова;2013
4245;Муж;40;ТТИ ЮФУ;1999
4246;Муж;27;НИУ ВШЭ;N/A
4247;Муж;33;МГУПС-МИИТ;2005
4248;Жен;59;ИвГУ;N/A
4251;Муж;46;РУДН;N/A
4252;Муж;52;НИУ МЭИ;N/A
4253;Жен;39;МГТУ им. Н. Э. Баумана;2001
4254;Муж;48;ТГСХА;1999
4256;Муж;42;МГТУ им. Н.Э. Баумана;1997
4257;Муж;25;"МГТУ ""МАМИ""";2013
4258;Муж;50;РГАУ-МСХА им. Тимирязева;1993
4259;Муж;30;МГАФК;2008
4260;Муж;37;СГА;N/A
4261;Муж;34;ВГАФК;2014
4262;Муж;33;КубГУ;2007
4263;Муж;29;СГУ;2009
4267;Муж;39;МАДИ;2000
4268;Муж;40;КГТУ;N/A
4269;Муж;24;МИРЭА;2015
4271;Муж;54;РГГРУ;1985
4273;Жен;27;НИУ ВШЭ;2011
4276;Муж;41;МГАВТ;1997
4277;Жен;51;ОмГПУ;1988
4280;Муж;28;МГОУ им. Черномырдина;2011
4281;Муж;32;ННГУ им. Лобачевского;2007
4282;Муж;36;МИ;2002
4284;Жен;33;Финансовый университет;2006
4286;Жен;34;КГСХА;2004
4288;Муж;43;ТвГУ;1995
4289;Муж;35;СыктГУ;2005
4290;Муж;30;ННГУ им. Лобачевского;2008
4291;Муж;25;БГТУ им. В. Г. Шухова;2014
4292;Жен;32;ВлГУ;2007
4293;Муж;24;ЛГТУ;2015
4294;Муж;49;СПбГЭТУ;1992
4295;Муж;23;ЮУрГУ;2015
4296;Муж;38;ЛГТУ;2001
4297;Жен;32;СГА;2007
4298;Муж;31;СПбГУКИ;N/A
4299;Жен;33;ЮФУ;2005
4301;Муж;30;БУКЭП;2009
4302;Жен;28;БелГУ;2009
4304;Жен;60;НИУ МЭИ;1982
4305;Муж;37;УрФУ;2003
4306;Муж;40;СурГУ;1998
4307;Муж;57;ТУСУР;1981
4308;Муж;27;СПбГУАП;N/A
4309;Жен;50;ТюмГАСУ;1992
4310;Муж;37;СибАДИ;2001
4311;Муж;38;КГУ им. Ульянова-Ленина;2001
4313;Муж;55;ТТИ ЮФУ;1987
4314;Жен;42;УрГПУ;2000
4316;Муж;37;ЮУрГУ;2006
4319;Муж;40;МАИ;2001
4320;Муж;42;МГТУ им. Носова;2002
4322;Муж;34;НГТУ;N/A
4323;Жен;37;РГТЭУ;2008
4324;Муж;51;РГАТА;1984
4325;Муж;34;СГУ;2004
4326;Муж;30;УГТУ-УПИ им. Б. Н. Ельцина;2009
4327;Муж;28;ТулГУ;2012
4333;Муж;35;ПГУ;2003
4334;Муж;31;ТулГУ;2006
4335;Муж;36;ВлГУ;2003
4337;Муж;35;СГА;2009
4338;Муж;34;ОГУ;2004
4339;Жен;20;МИИТ;N/A
4341;Муж;38;ИНЭКА;2001
4342;Муж;27;ГУУ;N/A
4343;Муж;41;МГСУ-МИСИ;2005
4344;Муж;28;БелГУ;2011
4345;Муж;43;РГРТУ;N/A
4346;Жен;34;МГАКХиС;2009
4347;Жен;37;КГУ;2006
4348;Муж;34;МИЭП;2008
4349;Муж;39;Финансовый университет;N/A
4351;Муж;32;МГТУ Станкин;2008
4352;Муж;28;МГУС / РГУТиС;2010
4353;Муж;33;СЗТУ;2011
4354;Муж;37;СГТУ;2001
4356;Жен;38;ВИСТех;2000
4357;Муж;53;РосЗИТЛП;1991
4358;Муж;30;МАИ;2009
4359;Жен;43;БГТУ;N/A
4363;Муж;30;ТПУ;2009
4364;Жен;32;ОГАУ;2011
4365;Муж;24;МГУИЭ;2015
4367;Жен;30;СГАУ;2009
4368;Муж;32;ВГСХА;2001
4369;Муж;41;ОмГУПС;2003
4370;Жен;32;СГТУ;N/A
4372;Жен;41;КузГПА;1998
4373;Жен;36;МГЭИ;2003
4376;Жен;59;СГЮА;N/A
4378;Муж;27;КГАСУ;2011
4380;Муж;41;СГТУ им. Ю.А. Гагарина;1998
4381;Жен;31;МПГУ;2009
4382;Жен;37;ТулГУ;2002
4383;Муж;34;МГУТУ им. К.Г. Разумовского;2011
4384;Жен;35;МГУС / РГУТиС;2004
4385;Муж;44;МГУПС-МИИТ;1994
4387;Жен;37;РГСУ;N/A
4388;Муж;33;СПбГУ ИТМО;N/A
4390;Муж;25;ДГУ;2014
4391;Муж;26;БГТУ им. Шухова;2013
4393;Жен;58;ИГЭУ им. Ленина;1981
4395;Жен;24;МГУ;2014
4396;Муж;38;МГУП;1995
4397;Жен;34;МГУЛ;N/A
4398;Муж;35;МАИ;2004
4399;Жен;30;МГУТУ;2009
4400;Жен;45;КрасГАУ;1993
4401;Муж;39;ОмГАУ;2001
4402;Жен;33;РГТЭУ;N/A
4403;Муж;39;МЭИ;2000
4404;Муж;40;ПИ СФУ;1998
4405;Муж;28;ВГАВТ;2010
4406;Муж;35;ЮУрГУ;N/A
4407;Жен;47;ВолГАУ;1998
4408;Муж;23;МЭСИ;2015
4409;Жен;23;УрФУ;2015
4410;Муж;31;ОмГТУ;2007
4412;Муж;59;ВГУ;1979
4413;Муж;30;ЮФУ;2009
4416;Жен;32;ИГУ;2006
4417;Жен;30;РГТЭУ;2009
4418;Жен;42;ВГУЭС;2009
4419;Муж;28;Финансовый университет;2014
4420;Муж;30;ТюмГАСУ;2011
4421;Муж;30;МГОУ;N/A
4422;Муж;26;МГУТУ;2013
4423;Муж;22;УГСХА;2014
4424;Муж;29;ПГТА;2012
4425;Муж;38;ВЭГУ;2002
4430;Муж;46;СГТУ;2003
4431;Муж;28;СГАУ им. Королева;2011
4434;Жен;29;ТПУ;N/A
4435;Муж;29;СОГУ им. Хетагурова;2009
4438;Муж;39;ЮРГТУ;1999
4439;Муж;27;МГУ;2008
4440;Муж;23;РУДН;N/A
4442;Жен;52;ЮУрГУ;1986
4444;Муж;27;МГПУ;2012
4445;Жен;40;ОмГПУ;N/A
4446;Муж;27;МФЮА;2012
4447;Жен;27;ТюмГУ;2010
4448;Муж;52;УлГТУ;1986
4449;Муж;25;КГТУ;N/A
4450;Жен;31;ТПУ;N/A
4451;Муж;35;МОСУ;2003
4452;Муж;59;МГУЛ;1982
4455;Муж;25;ГУЗ;2014
4456;Жен;31;МГАВТ;2010
4457;Муж;46;МГТУ им. Баумана;2003
4458;Муж;34;МТУСИ;N/A
4460;Муж;34;МЭСИ;2006
4461;Муж;60;ПГУ;1978
4462;Муж;28;МГУ;1955
4463;Муж;36;МЭСИ;2003
4465;Муж;34;МГУПП;2004
4466;Муж;35;КГТУ;2003
4467;Жен;43;МГУЛ;N/A
4468;Муж;45;УРАО;2000
4470;Муж;44;КГТУ;1998
4472;Жен;51;МАДИ;1987
4473;Муж;42;СмолГУ;1996
4474;Муж;25;НГЛУ им. Добролюбова;N/A
4475;Муж;42;РГАТУ;2015
4476;Муж;32;БелГУ;2006
4478;Жен;41;БГТУ им. В. Г. Шухова;2013
4479;Жен;52;ЯГПУ им. Ушинского;1987
4481;Муж;27;БГСХА;2011
4483;Муж;26;ТулГУ;2012
4484;Муж;27;ЯГСХА;2011
4485;Муж;26;ВГТУ;2011
4486;Жен;49;Финансовый университет при Правительстве РФ;1996
4487;Муж;50;БГТУ им. В. Г. Шухова;1989
4488;Жен;41;РГГУ;2002
4490;Муж;41;ВГТУ;1997
4491;Муж;32;ЛГПУ;2006
4492;Муж;39;ННГАСУ;1999
4493;Муж;40;МГТУ им. Косыгина;1999
4494;Муж;43;РГРТУ;1996
4495;Жен;43;МГУ;N/A
4497;Муж;42;СГУ;1996
4498;Муж;37;ЯГСХА;2001
4499;Муж;38;СПбГУТ им. Бонч-Бруевича;2000
4500;Жен;38;РАНХиГС;N/A
4501;Муж;27;СПбГУ;2011
4502;Жен;47;СмолГУ;1997
4503;Муж;52;МГТУ им. Н. Э. Баумана;1987
4506;Жен;33;РГПУ им. Герцена;2005
4508;Муж;32;КГТУ;2007
4509;Жен;36;НовГУ;N/A
4510;Жен;41;СПбГАСУ;1997
4511;Муж;34;СПбГПУ Политех;2003
4513;Муж;49;СПбГТИ;N/A
4514;Муж;24;СПбГУАП;2015
4516;Муж;29;УралГУФК;2009
4517;Муж;45;УГТУ;2001
4519;Жен;45;ТГУ;1994
4520;Муж;25;СПбГУ ИТМО;2013
4521;Жен;45;УрГЭУ;2003
4522;Муж;30;УРАО;N/A
4523;Муж;36;ВятГСХА;2000
4525;Муж;40;ВЭГУ;1999
4526;Муж;25;РГППУ;2014
4527;Муж;38;ВятГУ;2000
4528;Муж;36;ИжГСХА;2002
4530;Муж;39;НовГУ;N/A
4531;Жен;28;РГПУ им. Герцена;2009
4532;Муж;24;СПбГУ;2015
4533;Муж;38;ВВВУТ;2000
4534;Муж;39;УГТУ;N/A
4535;Муж;40;МарГТУ;N/A
4537;Жен;35;АлтГУ;2007
4538;Муж;25;ИЕиГН СФУ - бывш. КрасГУ;2012
4539;Муж;41;КузГТУ;1997
4540;Жен;38;НГПУ;2004
4541;Муж;40;МаГУ;N/A
4543;Жен;39;ОмГПУ;2000
4544;Жен;43;ИжГТУ;1996
4545;Муж;52;ВятГУ;1986
4547;Муж;52;КнАГТУ;1989
4548;Муж;34;ТоГУ;2004
4550;Муж;36;Дальрыбвтуз;2003
4551;Жен;40;РУК;2013
4552;Муж;26;ВГУЭС;N/A
4553;Муж;46;НГТУ;1994
4554;Муж;33;ХГУ;2005
4555;Муж;51;СВФУ им. М. К. Аммосова;1988
4556;Жен;36;ХГАЭиП;N/A
4557;Муж;41;СибГУТИ;N/A
4558;Муж;47;РЭУ им. Г. В. Плеханова;N/A
4559;Муж;29;НГТУ;2009
4561;Муж;30;КнАГТУ;N/A
4562;Жен;37;СахГУ;2000
4563;Жен;32;СГУПС;2007
4564;Муж;42;МПСИ;2012
4565;Муж;37;МГУ;N/A
4566;Муж;25;НГТУ;2013
4568;Муж;39;ХТИ;N/A
4569;Жен;35;ТПУ;2004
4570;Жен;37;СГГА;N/A
4571;Муж;28;СГУПС;N/A
4572;Муж;38;РГУТиС;N/A
4573;Муж;40;ВИТУ;2000
4574;Жен;28;МИИГАиК;2015
4575;Муж;48;СГА;2006
4576;Муж;40;ДВГТУ;2008
4578;Муж;54;МГТУ им. Н.Э. Баумана;1985
4579;Муж;40;МГИУ;1998
4581;Жен;38;НГТУ;N/A
4582;Муж;29;ПГСХА;N/A
4585;Муж;25;ДВГУПС;N/A
4587;Муж;25;ВГУЭС;N/A
4588;Жен;36;СОГУ им. Хетагурова;2003
4589;Муж;26;МГТУ им. Н. Э. Баумана;2013
4590;Муж;32;ВЭПИ;2006
4591;Муж;48;МГУ;1993
4592;Муж;40;МГУ;1995
4593;Муж;33;МЭИ;2007
4594;Жен;30;ТГУ им. Державина;2008
4595;Муж;34;ИГСХА;2003
4596;Муж;32;ТГУ им. Державина;N/A
4600;Жен;48;МГУ;N/A
4601;Муж;40;НИУ МЭИ;2000
4602;Муж;42;МГТУ им. Н. Э. Баумана;1998
4603;Муж;30;РГАУ-МСХА им. Тимирязева;2007
4604;Муж;33;МИЭМП;2007
4605;Муж;50;МЭСИ;2008
4606;Жен;28;РМАТ;2012
4608;Муж;41;УрФУ;1999
4610;Муж;35;МГТУ им. Баумана;2004
4611;Муж;56;СПбГПУ Политех;1983
4612;Муж;52;МГМСУ;1986
4613;Муж;33;МАДИ;2013
4614;Муж;33;МИИГАиК;N/A
4616;Муж;43;НИТУ МИСиС;1996
4617;Муж;58;МАДГТУ;1980
4618;Муж;34;Финансовый университет;2005
4619;Муж;27;МИИТ;2011
4620;Муж;26;МЭИ;2013
4623;Муж;51;МГУП им. И. Федорова;1990
4624;Муж;24;МГУ;2014
4625;Муж;47;МТУСИ;1992
4627;Муж;44;ТГТУ;1994
4628;Муж;47;МФТИ;1991
4630;Жен;41;Финансовый университет;1997
4631;Жен;27;"МГТУ ""МАМИ""";2011
4633;Жен;28;МЭСИ;2013
4634;Муж;22;МТУСИ;2015
4635;Муж;30;МИРЭА;2008
4637;Муж;27;МАБиУ;2011
4638;Муж;38;МГТУ им. Н.Э. Баумана;2002
4641;Муж;36;АТиСО;2004
4643;Жен;25;МГУ;2012
4644;Жен;38;МАЭП;2000
4645;Муж;27;РосНОУ;2015
4646;Муж;30;ГУУ;N/A
4647;Муж;23;МГУПИ;2015
4648;Муж;54;"МГТУ ""МАМИ""";1985
4649;Жен;33;МЭСИ;N/A
4650;Жен;38;МИЭП;2004
4651;Муж;52;КНИТУ-КАИ;N/A
4652;Муж;27;АГТУ;2011
4654;Муж;39;РУК;N/A
4656;Жен;37;КГЭУ;2002
4657;Муж;29;МЭИ;2010
4661;Муж;38;МИЭМ;2001
4664;Муж;28;МГИУ;2011
4665;Жен;37;МГАВТ;2002
4666;Муж;35;МЭСИ;2003
4667;Муж;35;СГТУ;2004
4668;Муж;25;СГАУ;2013
4669;Муж;32;ВолгГТУ;N/A
4670;Муж;26;РГТЭУ;2012
4674;Жен;47;МГГУ;N/A
4676;Муж;43;МАЭП;N/A
4679;Жен;28;РУК;2010
4682;Муж;42;БГТУ им. Шухова;2003
4686;Муж;52;МГПИ им. Евсевьева;1985
4687;Муж;26;КГУФКСТ;N/A
4688;Муж;49;БГТУ;1990
4689;Муж;43;СГУТиКД;1999
4690;Муж;26;МАДИ;N/A
4691;Жен;48;НГПУ;N/A
4692;Муж;28;МГОУ;2011
4693;Муж;47;СибАДИ;1994
4694;Жен;28;СГА;2011
4697;Муж;37;СГУТиКД;2001
4700;Муж;35;КубГУ;2003
4701;Муж;33;ВолгГАСУ;2008
4702;Муж;36;МГОУ;2002
4703;Муж;38;БГАУ;2001
4704;Жен;38;АМИ;2007
4705;Муж;33;КГУ им. Ульянова-Ленина;2007
4707;Муж;39;КемТИПП;1999
4708;Муж;39;ЮУрГУ;1999
4709;Жен;42;СОГУ им. Хетагурова;1997
4711;Муж;35;ДГТУ;2003
4712;Муж;38;СГУТиКД;N/A
4713;Муж;25;КБГУ им. Бербекова;2014
4714;Муж;44;СОГУ им. Хетагурова;1996
4715;Муж;31;СевКавГТУ;2008
4716;Жен;30;КубГАУ;2008
4717;Муж;25;УГАТУ;2014
4719;Муж;24;НИ МГУ им. Огарева;2014
4722;Муж;33;СГУТиКД;2005
4723;Муж;37;ВИ;2001
4724;Муж;36;СПбГУП;2008
4725;Муж;33;РГСУ;2005
4726;Муж;37;СГУТиКД;2001
4727;Муж;29;СГА;N/A
4728;Муж;45;МТУСИ;2005
4729;Муж;27;ПГТУ;2011
4730;Муж;26;РГГУ;N/A
4731;Жен;36;МФПА;2012
4733;Муж;46;ТулГУ;1993
4734;Жен;32;МЭСИ;2008
4735;Жен;33;АТиСО;2008
4737;Муж;32;КГУФКСТ;2007
4738;Жен;42;ВЗФЭИ;1997
4739;Муж;24;УрГЭУ;2015
4741;Муж;32;МИ;N/A
4742;Муж;34;МИ;N/A
4743;Жен;40;ТГТУ;1997
4744;Жен;33;МИЭП;N/A
4745;Муж;36;НГТУ им. Алексеева;2003
