category;date_month;txn_count;payment;user_id
Интернет;2016-09;1;450;12479
Интернет;2016-12;1;400;12479
Интернет магазины;2016-10;1;450;12479
Интернет магазины;2016-11;1;100;12479
Онлайн игры;2016-06;10;8200;12479
Онлайн игры;2016-07;2;1200;12479
Онлайн игры;2016-11;2;1600;12479
Сотовая связь;2016-06;10;7900;12479
Сотовая связь;2016-07;1;300;12479
Сотовая связь;2016-10;3;500;12479
Сотовая связь;2016-11;3;700;12479
Сотовая связь;2016-12;3;450;12479
Электронные деньги;2016-07;1;500;12479
Госуслуги;2016-08;6;4200;12480
Госуслуги;2016-11;1;250;12480
Служебная;2016-08;1;30;12480
Букмекеры;2016-06;3;450;3245
Букмекеры;2016-07;4;450;3245
Букмекеры;2016-08;10;900;3245
Букмекеры;2016-09;2;300;3245
Интернет;2016-06;2;350;3245
Интернет;2016-07;1;50;3245
Интернет;2016-08;3;150;3245
Интернет;2016-09;5;350;3245
Интернет;2016-10;3;400;3245
Интернет;2016-11;3;300;3245
Интернет магазины;2016-08;3;1200;3245
Интернет магазины;2016-09;3;600;3245
Интернет магазины;2016-11;2;250;3245
QVP;2016-07;1;100;3234
QVP;2016-09;1;10;3234
QVP;2016-11;4;1400;3234
Онлайн игры;2016-06;2;1200;3234
Онлайн игры;2016-08;4;1700;3234
Онлайн игры;2016-09;1;800;3234
Онлайн игры;2016-10;2;800;3234
QVC;2016-07;1;600;4302
Интернет магазины;2016-10;1;700;4302
Контент;2016-06;1;1600;4302
Онлайн игры;2016-06;1;300;4302
Сотовая связь;2016-10;1;250;4302
MCMS;2016-07;1;500;3242
VPP;2016-07;1;1000;3242
VPP;2016-08;1;700;3242
VPP;2016-09;2;1700;3242
VPP;2016-10;2;2400;3242
Букмекеры;2016-06;4;600;3242
Букмекеры;2016-07;5;1100;3242
Букмекеры;2016-08;22;8100;3242
Букмекеры;2016-09;20;7500;3242
Букмекеры;2016-10;20;12400;3242
Букмекеры;2016-11;19;7600;3242
ЖКУ;2016-10;1;500;3242
Игры со ставками;2016-10;1;500;3242
Интернет;2016-10;2;600;3242
Интернет магазины;2016-10;1;350;3242
Сотовая связь;2016-07;1;20;3242
Сотовая связь;2016-09;1;100;3242
Сотовая связь;2016-10;5;900;3242
VPP;2016-07;1;1800;9131
VPP;2016-09;4;13500;9131
Букмекеры;2016-06;8;8000;9131
Букмекеры;2016-07;1;500;9131
Букмекеры;2016-08;3;2000;9131
Букмекеры;2016-09;12;17600;9131
Букмекеры;2016-10;8;6100;9131
Букмекеры;2016-11;6;3000;9131
Игры со ставками;2016-11;1;350;9131
Информационные услуги;2016-06;2;100;9131
Информационные услуги;2016-07;2;100;9131
Онлайн игры;2016-06;3;1500;9131
Онлайн игры;2016-08;4;250;9131
Онлайн игры;2016-09;13;2500;9131
Онлайн игры;2016-10;2;90;9131
Онлайн игры;2016-11;2;200;9131
Сотовая связь;2016-06;2;700;9131
Сотовая связь;2016-07;5;1200;9131
Сотовая связь;2016-08;3;900;9131
Сотовая связь;2016-09;4;1400;9131
Сотовая связь;2016-10;2;800;9131
Сотовая связь;2016-11;2;500;9131
Электронные деньги;2016-07;1;150;9131
Электронные деньги;2016-08;1;150;9131
Электронные деньги;2016-09;1;150;9131
Электронные деньги;2016-10;2;100;9131
Погашение кредитов;2016-06;8;20600;4309
Погашение кредитов;2016-07;6;11000;4309
Погашение кредитов;2016-08;4;9000;4309
Погашение кредитов;2016-09;9;24400;4309
Погашение кредитов;2016-10;4;6200;4309
Погашение кредитов;2016-11;6;16100;4309
Интернет магазины;2016-08;1;600;12481
Сотовая связь;2016-07;7;800;12481
Сотовая связь;2016-08;6;400;12481
Сотовая связь;2016-09;18;1000;12481
Сотовая связь;2016-10;6;1100;12481
Сотовая связь;2016-11;2;200;12481
VPP;2016-07;1;500;4301
Букмекеры;2016-06;10;16600;4301
Букмекеры;2016-10;1;12000;4301
Онлайн игры;2016-06;2;100;4301
Погашение кредитов;2016-07;1;2200;4301
Сотовая связь;2016-06;4;1000;4301
Онлайн игры;2016-06;1;200;12482
Онлайн игры;2016-07;6;1200;12482
Онлайн игры;2016-08;1;200;12482
Онлайн игры;2016-09;3;600;12482
Онлайн игры;2016-10;5;1200;12482
Онлайн игры;2016-11;2;150;12482
Букмекеры;2016-06;96;3700;3232
Букмекеры;2016-07;110;7500;3232
Букмекеры;2016-08;93;5200;3232
Букмекеры;2016-09;89;4400;3232
Букмекеры;2016-10;87;1900;3232
Букмекеры;2016-11;198;2000;3232
Букмекеры;2016-12;4;40;3232
MCMS;2016-10;1;200;5434
Букмекеры;2016-06;1;6000;5434
Букмекеры;2016-09;2;1300;5434
Букмекеры;2016-10;4;2300;5434
Сотовая связь;2016-09;2;700;5434
Сотовая связь;2016-10;4;250;5434
Интернет магазины;2016-07;8;1700;12484
Интернет магазины;2016-08;3;400;12484
Интернет магазины;2016-09;4;350;12484
Интернет магазины;2016-10;14;5500;12484
Интернет магазины;2016-11;4;1300;12484
QVP;2016-06;3;500;1182
QVP;2016-10;1;300;1182
Интернет;2016-10;2;1400;1182
Интернет магазины;2016-06;9;1100;1182
Интернет магазины;2016-07;7;2500;1182
Интернет магазины;2016-08;8;3200;1182
Интернет магазины;2016-09;5;1300;1182
Интернет магазины;2016-10;18;4900;1182
Интернет магазины;2016-11;7;1900;1182
Сотовая связь;2016-06;1;500;1182
Сотовая связь;2016-07;1;50;1182
Сотовая связь;2016-10;3;800;1182
Сотовая связь;2016-11;1;50;1182
Телевидение;2016-08;1;100;1182
Электронные деньги;2016-07;1;20;1182
Электронные деньги;2016-08;4;500;1182
Электронные деньги;2016-09;2;350;1182
Электронные деньги;2016-11;2;300;1182
Электронные деньги;2016-11;3;2900;7478
Сотовая связь;2016-06;4;450;12485
Сотовая связь;2016-07;6;800;12485
Сотовая связь;2016-08;2;400;12485
Сотовая связь;2016-09;4;700;12485
Сотовая связь;2016-10;2;400;12485
Сотовая связь;2016-11;2;300;12485
Такси;2016-06;1;100;12485
Такси;2016-07;2;200;12485
Такси;2016-08;1;200;12485
Такси;2016-10;2;250;12485
Такси;2016-11;1;250;12485
Интернет;2016-06;1;150;12486
Интернет;2016-07;2;500;12486
Интернет;2016-08;1;150;12486
Интернет;2016-10;1;60;12486
Интернет;2016-11;1;450;12486
Сотовая связь;2016-06;3;150;12486
Сотовая связь;2016-09;1;10;12486
Телевидение;2016-06;1;250;12486
Телевидение;2016-08;1;200;12486
Телевидение;2016-09;1;90;12486
Телевидение;2016-10;1;300;12486
Онлайн игры;2016-06;4;600;12487
Онлайн игры;2016-08;1;300;12487
Онлайн игры;2016-09;1;600;12487
Онлайн игры;2016-10;1;250;12487
MCMS;2016-08;1;200;12490
Интернет магазины;2016-06;2;500;12491
Интернет магазины;2016-07;2;400;12491
MCMS;2016-07;2;500;8460
MCMS;2016-08;1;2600;8460
Благотворительность;2016-10;8;200;8460
Интернет магазины;2016-06;10;1800;8460
Интернет магазины;2016-07;1;600;8460
Интернет магазины;2016-09;2;300;8460
Интернет магазины;2016-11;3;200;8460
Сотовая связь;2016-07;3;600;8460
Сотовая связь;2016-08;4;1500;8460
Сотовая связь;2016-09;1;500;8460
Сотовая связь;2016-10;5;350;8460
Сотовая связь;2016-11;3;1400;8460
VPP;2016-12;1;2900;12492
Букмекеры;2016-08;1;1000;12492
Букмекеры;2016-09;1;500;12492
Сотовая связь;2016-06;1;20;12492
Интернет;2016-08;1;800;7461
Информационные услуги;2016-09;1;600;7461
Контент;2016-08;1;300;7461
Онлайн игры;2016-07;3;600;7461
Онлайн игры;2016-08;5;6300;7461
Онлайн игры;2016-09;1;150;7461
Онлайн игры;2016-10;2;1000;7461
Онлайн игры;2016-11;4;2100;7461
Сотовая связь;2016-08;1;200;7461
Электронные деньги;2016-07;1;20;7461
Электронные деньги;2016-09;1;700;7461
Интернет;2016-06;1;600;12493
Интернет;2016-07;1;600;12493
Сотовая связь;2016-06;4;450;12493
Сотовая связь;2016-07;1;50;12493
Сотовая связь;2016-08;2;90;12493
Сотовая связь;2016-09;3;300;12493
Сотовая связь;2016-10;1;90;12493
Хостинг;2016-06;1;200;12493
Электронные деньги;2016-08;1;100;12493
Интернет магазины;2016-09;1;250;12494
Онлайн игры;2016-07;2;700;12494
Онлайн игры;2016-08;1;400;12494
Онлайн игры;2016-09;1;400;12494
Онлайн игры;2016-10;1;250;12494
Онлайн игры;2016-12;1;350;12494
Сотовая связь;2016-06;1;300;12494
Сотовая связь;2016-07;1;300;12494
Сотовая связь;2016-09;1;300;12494
Сотовая связь;2016-10;1;300;12494
Сотовая связь;2016-11;1;300;12494
VPP;2016-09;1;4800;1187
VPP;2016-10;2;9200;1187
Букмекеры;2016-06;6;2500;1187
Букмекеры;2016-07;2;1100;1187
Букмекеры;2016-08;11;5500;1187
Букмекеры;2016-09;16;6400;1187
Букмекеры;2016-10;9;3000;1187
Букмекеры;2016-11;1;400;1187
Госуслуги;2016-06;3;450;12495
Госуслуги;2016-07;3;450;12495
Госуслуги;2016-08;1;150;12495
Госуслуги;2016-09;2;300;12495
Госуслуги;2016-10;1;150;12495
Госуслуги;2016-11;1;150;12495
Интернет;2016-06;1;1200;12496
Интернет;2016-09;2;800;12496
Интернет;2016-10;1;800;12496
Интернет;2016-12;1;600;12496
Сотовая связь;2016-06;3;300;12496
Сотовая связь;2016-07;1;100;12496
Сотовая связь;2016-08;3;600;12496
Сотовая связь;2016-09;1;150;12496
Сотовая связь;2016-10;2;400;12496
Сотовая связь;2016-11;2;250;12496
Сотовая связь;2016-06;1;40;8777
Электронные деньги;2016-09;1;3900;5321
VPP;2016-08;1;14600;6486
VPP;2016-10;1;10000;6486
VPP;2016-11;1;10000;6486
Букмекеры;2016-09;1;5000;6486
Букмекеры;2016-10;1;5000;6486
Игры со ставками;2016-06;1;3000;6486
Букмекеры;2016-06;3;1200;3233
Букмекеры;2016-07;5;2400;3233
Букмекеры;2016-08;2;600;3233
Букмекеры;2016-09;4;1200;3233
Букмекеры;2016-10;4;1300;3233
Букмекеры;2016-11;5;800;3233
Интернет магазины;2016-10;1;1800;12497
Интернет магазины;2016-11;3;450;12497
Погашение кредитов;2016-06;1;1500;12497
Погашение кредитов;2016-07;2;5500;12497
Погашение кредитов;2016-08;2;5400;12497
Погашение кредитов;2016-09;1;1500;12497
Погашение кредитов;2016-10;1;1500;12497
Погашение кредитов;2016-11;1;1500;12497
Онлайн игры;2016-07;2;200;12498
Онлайн игры;2016-08;2;800;12498
Сотовая связь;2016-07;1;90;12498
Интернет магазины;2016-08;2;1100;12499
Интернет магазины;2016-09;2;600;12499
Сотовая связь;2016-07;1;10;12499
Сотовая связь;2016-09;1;30;12499
Сотовая связь;2016-11;2;100;12499
VPP;2016-07;1;4800;4314
VPP;2016-09;2;8700;4314
Сотовая связь;2016-07;1;60;4314
Грузоперевозки и доставка;2016-08;1;1900;12500
Госуслуги;2016-11;7;4500;12501
Сотовая связь;2016-06;3;1200;12501
Сотовая связь;2016-08;2;500;12501
Сотовая связь;2016-09;1;500;12501
Сотовая связь;2016-10;1;50;12501
Сотовая связь;2016-11;1;50;12501
Электронные деньги;2016-06;2;3700;12501
Игры со ставками;2016-08;11;1600;12502
Игры со ставками;2016-11;1;200;12502
Интернет;2016-06;1;900;12502
Интернет;2016-08;1;900;12502
Сотовая связь;2016-06;1;300;12502
Сотовая связь;2016-08;1;300;12502
Сотовая связь;2016-10;2;1600;12502
QVP;2016-07;1;600;4308
QVP;2016-09;3;1400;4308
Интернет магазины;2016-06;25;18400;4308
Интернет магазины;2016-07;5;17300;4308
Интернет магазины;2016-08;5;4500;4308
Интернет магазины;2016-11;7;3900;4308
Служебная;2016-07;1;20;4308
Служебная;2016-08;1;20;4308
Служебная;2016-09;2;20;4308
Служебная;2016-10;2;30;4308
Служебная;2016-11;1;30;4308
Сотовая связь;2016-06;1;200;4308
Сотовая связь;2016-08;2;500;4308
Сотовая связь;2016-11;2;400;4308
MLM;2016-07;1;50;7458
MLM;2016-10;1;3900;7458
MLM;2016-11;1;100;7458
Интернет;2016-07;1;600;7458
Интернет;2016-08;1;1000;7458
Интернет;2016-09;1;1000;7458
Интернет;2016-10;1;450;7458
Регистрация доменов;2016-10;1;1400;7458
Сотовая связь;2016-06;2;700;7458
Сотовая связь;2016-07;2;500;7458
Сотовая связь;2016-08;2;1000;7458
Сотовая связь;2016-09;2;450;7458
